source_site,source_type,article_id,article_url,article_title,target_brand,target_flavor_raw,target_flavor_normalized,table_index,row_index,cell_index,header_cell_text,source_heading,source_text,recommended_flavor_raw,recommended_flavor_normalized,directed_pair_key,mix_pair_key,extraction_status,exclusion_reason,is_valid_pair,is_self_pair,is_duplicate_pair
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,2,スイーツ系,Al Fakherメロンのおすすめミックス,バニラ/ミルク キャラメル,キャラメル,キャラメル,メロン -> キャラメル,キャラメル||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,3,スパイス/フローラル系,Al Fakherメロンのおすすめミックス,カルダモン シナモン ローズ,カルダモン,カルダモン,メロン -> カルダモン,カルダモン||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,3,スパイス/フローラル系,Al Fakherメロンのおすすめミックス,カルダモン シナモン ローズ,シナモン,シナモン,メロン -> シナモン,シナモン||メロン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-melon-review,https://shisha-lagos.com/af-melon-review/,Al Fakherメロンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,メロン,メロン,3,2,3,スパイス/フローラル系,Al Fakherメロンのおすすめミックス,カルダモン シナモン ローズ,ローズ,ローズ,メロン -> ローズ,メロン||ローズ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,ブルーベリー,ブルーベリー,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,ラズベリー,ラズベリー,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,キウイ,キウイ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,チェリー,チェリー,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,ストロベリー,ストロベリー,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,レモン,レモン,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,パッションフルーツ,パッションフルーツ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,ライチ,ライチ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,グレープフルーツ,グレープフルーツ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,オレンジ,オレンジ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,1,フルーツ系,Al Fakherグレナデンのおすすめミックス,ブルーベリー/ラズベリー キウイ/チェリー ストロベリー/レモン パッションフルーツ ライチ/グレープフルーツ オレンジ/ピーチ,ピーチ,ピーチ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,2,スイーツ系,Al Fakherグレナデンのおすすめミックス,ミルク/ハニー,ミルク,ミルク,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,2,スイーツ系,Al Fakherグレナデンのおすすめミックス,ミルク/ハニー,ハニー,ハニー,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,3,スパイス/フローラル系,Al Fakherグレナデンのおすすめミックス,カルダモン/アールグレイ シナモン/ローズ,カルダモン,カルダモン,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,3,スパイス/フローラル系,Al Fakherグレナデンのおすすめミックス,カルダモン/アールグレイ シナモン/ローズ,アールグレイ,アールグレイ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,3,スパイス/フローラル系,Al Fakherグレナデンのおすすめミックス,カルダモン/アールグレイ シナモン/ローズ,シナモン,シナモン,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-grenadine-review,https://shisha-lagos.com/af-grenadine-review/,Al Fakherグレナデンのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,グレナデン,,3,2,3,スパイス/フローラル系,Al Fakherグレナデンのおすすめミックス,カルダモン/アールグレイ シナモン/ローズ,ローズ,ローズ,,,unresolved,target_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,1,フルーツ系,Al Fakherキウイのおすすめミックス,レモン/ライム グレナデン/グレープ パッションフルーツ グアバ,レモン,レモン,キウイ -> レモン,キウイ||レモン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,1,フルーツ系,Al Fakherキウイのおすすめミックス,レモン/ライム グレナデン/グレープ パッションフルーツ グアバ,ライム,ライム,キウイ -> ライム,キウイ||ライム,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,1,フルーツ系,Al Fakherキウイのおすすめミックス,レモン/ライム グレナデン/グレープ パッションフルーツ グアバ,グレナデン,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,1,フルーツ系,Al Fakherキウイのおすすめミックス,レモン/ライム グレナデン/グレープ パッションフルーツ グアバ,グレープ,グレープ,キウイ -> グレープ,キウイ||グレープ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,1,フルーツ系,Al Fakherキウイのおすすめミックス,レモン/ライム グレナデン/グレープ パッションフルーツ グアバ,パッションフルーツ,パッションフルーツ,キウイ -> パッションフルーツ,キウイ||パッションフルーツ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,1,フルーツ系,Al Fakherキウイのおすすめミックス,レモン/ライム グレナデン/グレープ パッションフルーツ グアバ,グアバ,グアバ,キウイ -> グアバ,キウイ||グアバ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,2,スイーツ系,Al Fakherキウイのおすすめミックス,×,,,,,excluded,explicit_none_marker,False,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,3,スパイス/フローラル系,Al Fakherキウイのおすすめミックス,ジンジャーエール レモングラス カルダモン,ジンジャーエール,ジンジャーエール,キウイ -> ジンジャーエール,キウイ||ジンジャーエール,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,3,スパイス/フローラル系,Al Fakherキウイのおすすめミックス,ジンジャーエール レモングラス カルダモン,レモングラス,レモングラス,キウイ -> レモングラス,キウイ||レモングラス,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-kiwi-review,https://shisha-lagos.com/af-kiwi-review/,Al Fakherキウイのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,キウイ,キウイ,3,2,3,スパイス/フローラル系,Al Fakherキウイのおすすめミックス,ジンジャーエール レモングラス カルダモン,カルダモン,カルダモン,キウイ -> カルダモン,カルダモン||キウイ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,マンゴー,マンゴー,ピーチ -> マンゴー,ピーチ||マンゴー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,ココナッツ,ココナッツ,ピーチ -> ココナッツ,ココナッツ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,オレンジ,オレンジ,ピーチ -> オレンジ,オレンジ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,バナナ,バナナ,ピーチ -> バナナ,バナナ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,グアバ,グアバ,ピーチ -> グアバ,グアバ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,ライチ,ライチ,ピーチ -> ライチ,ピーチ||ライチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,グレナデン,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,レモン,レモン,ピーチ -> レモン,ピーチ||レモン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,1,フルーツ系,Al Fakherピーチのおすすめミックス,マンゴー/ココナッツ オレンジ/バナナ/ グアバ/ライチ グレナデン/レモン パッションフルーツ,パッションフルーツ,パッションフルーツ,ピーチ -> パッションフルーツ,パッションフルーツ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,2,スイーツ系,Al Fakherピーチのおすすめミックス,バニラ/ミルク ハニー/ミルクティー,バニラ,バニラ,ピーチ -> バニラ,バニラ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,2,スイーツ系,Al Fakherピーチのおすすめミックス,バニラ/ミルク ハニー/ミルクティー,ミルク,ミルク,ピーチ -> ミルク,ピーチ||ミルク,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,2,スイーツ系,Al Fakherピーチのおすすめミックス,バニラ/ミルク ハニー/ミルクティー,ハニー,ハニー,ピーチ -> ハニー,ハニー||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,2,スイーツ系,Al Fakherピーチのおすすめミックス,バニラ/ミルク ハニー/ミルクティー,ミルクティー,,,,unresolved,recommended_flavor_unregistered,False,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,3,スパイス/フローラル系,Al Fakherピーチのおすすめミックス,カルダモン/ジャスミン アールグレイ/ローズ,カルダモン,カルダモン,ピーチ -> カルダモン,カルダモン||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,3,スパイス/フローラル系,Al Fakherピーチのおすすめミックス,カルダモン/ジャスミン アールグレイ/ローズ,ジャスミン,ジャスミン,ピーチ -> ジャスミン,ジャスミン||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,3,スパイス/フローラル系,Al Fakherピーチのおすすめミックス,カルダモン/ジャスミン アールグレイ/ローズ,アールグレイ,アールグレイ,ピーチ -> アールグレイ,アールグレイ||ピーチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-peach-review,https://shisha-lagos.com/af-peach-review/,Al Fakherピーチのフレーバーレビュー|特徴やおすすめミックスなどをご紹介,Al Fakher,ピーチ,ピーチ,3,2,3,スパイス/フローラル系,Al Fakherピーチのおすすめミックス,カルダモン/ジャスミン アールグレイ/ローズ,ローズ,ローズ,ピーチ -> ローズ,ピーチ||ローズ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,ストロベリー,ストロベリー,ブルーベリー -> ストロベリー,ストロベリー||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,ザクロ,ザクロ,ブルーベリー -> ザクロ,ザクロ||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,ライチ,ライチ,ブルーベリー -> ライチ,ブルーベリー||ライチ,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,パッションフルーツ,パッションフルーツ,ブルーベリー -> パッションフルーツ,パッションフルーツ||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,ラズベリー,ラズベリー,ブルーベリー -> ラズベリー,ブルーベリー||ラズベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,グアバ,グアバ,ブルーベリー -> グアバ,グアバ||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,レモン,レモン,ブルーベリー -> レモン,ブルーベリー||レモン,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,ココナッツ,ココナッツ,ブルーベリー -> ココナッツ,ココナッツ||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,1,フルーツ系,Al Fakherブルーベリーのおすすめミックス,ストロベリー/ザクロ ライチ パッションフルーツ ラズベリー/グアバ レモン/ココナッツ グレープ,グレープ,グレープ,ブルーベリー -> グレープ,グレープ||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,2,スイーツ系,Al Fakherブルーベリーのおすすめミックス,バニラ/ミルク キャラメル,バニラ,バニラ,ブルーベリー -> バニラ,バニラ||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,2,スイーツ系,Al Fakherブルーベリーのおすすめミックス,バニラ/ミルク キャラメル,ミルク,ミルク,ブルーベリー -> ミルク,ブルーベリー||ミルク,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,2,スイーツ系,Al Fakherブルーベリーのおすすめミックス,バニラ/ミルク キャラメル,キャラメル,キャラメル,ブルーベリー -> キャラメル,キャラメル||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,3,スパイス/フローラル系,Al Fakherブルーベリーのおすすめミックス,シナモン/カルダモン ジャスミン/ローズ,シナモン,シナモン,ブルーベリー -> シナモン,シナモン||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,3,スパイス/フローラル系,Al Fakherブルーベリーのおすすめミックス,シナモン/カルダモン ジャスミン/ローズ,カルダモン,カルダモン,ブルーベリー -> カルダモン,カルダモン||ブルーベリー,ok,,True,False,False
shisha_lagos,editorial_review,lagos_af-blueberry-review,https://shisha-lagos.com/af-blueberry-review/,Al Fakherブルーベリーのフレーバーレビュー|特徴やおすすめミックスなど,Al Fakher,ブルーベリー,ブルーベリー,3,2,3,スパイス/フローラル系,Al Fakherブルーベリーのおすすめミックス,シナモン/カルダモン ジャスミン/ローズ,ジャスミン,ジャスミン,ブルーベリー -> ジャスミン,ジャスミン||ブルーベリー,ok,,True,False,False
